,date,vix,vixo,vixh,vixl
12101,2020-01-03,14.02,15.01,16.2,13.13
12102,2020-01-06,13.85,15.45,16.39,13.54
12103,2020-01-07,13.79,13.84,14.46,13.39
12104,2020-01-08,13.45,15.16,15.24,12.83
12105,2020-01-09,12.54,12.95,13.24,12.53
12106,2020-01-10,12.56,12.42,12.87,12.09
12107,2020-01-13,12.32,12.84,13.09,12.32
12108,2020-01-14,12.39,12.72,13.82,12.05
12109,2020-01-15,12.42,12.79,12.83,11.95
12110,2020-01-16,12.32,12.2,12.42,11.78
12111,2020-01-17,12.1,12.21,12.48,11.75
12112,2020-01-21,12.85,13.23,13.33,12.32
12113,2020-01-22,12.91,12.45,13.01,12.31
12114,2020-01-23,12.98,13.26,14.15,12.94
12115,2020-01-24,14.56,12.75,15.98,12.62
12116,2020-01-27,18.23,17.42,19.02,16.82
12117,2020-01-28,16.28,16.94,18.03,15.69
12118,2020-01-29,16.39,15.68,16.65,14.94
12119,2020-01-30,15.49,17.82,18.39,15.3
12120,2020-01-31,18.84,16.25,19.99,16.18
12121,2020-02-03,17.97,18.64,18.88,17.1
12122,2020-02-04,16.05,16.45,16.46,15.63
12123,2020-02-05,15.15,16.29,16.32,15.02
12124,2020-02-06,14.96,15.13,15.66,14.7
12125,2020-02-07,15.47,15.07,16.16,14.81
12126,2020-02-10,15.04,15.88,16.43,15.01
12127,2020-02-11,15.18,14.91,15.27,14.38
12128,2020-02-12,13.74,14.86,14.88,13.73
12129,2020-02-13,14.15,14.43,15.44,14.0
12130,2020-02-14,13.68,14.12,14.54,13.38
12131,2020-02-18,14.83,14.98,15.49,14.53
12132,2020-02-19,14.38,14.66,14.74,14.21
12133,2020-02-20,15.56,14.54,17.21,14.49
12134,2020-02-21,17.08,17.33,18.21,16.19
12135,2020-02-24,25.03,22.25,26.35,22.0
12136,2020-02-25,27.85,22.19,30.25,22.19
12137,2020-02-26,27.56,26.63,29.57,24.76
12138,2020-02-27,39.16,28.95,39.31,27.79
12139,2020-02-28,40.11,42.02,49.48,39.37
12140,2020-03-02,33.42,34.86,43.77,31.5
12141,2020-03-03,36.82,33.64,41.06,24.93
12142,2020-03-04,31.99,34.44,35.58,30.3
12143,2020-03-05,39.62,33.61,42.84,33.54
12144,2020-03-06,41.94,41.46,54.39,40.84
12145,2020-03-09,54.46,41.94,62.12,41.94
12146,2020-03-10,47.3,49.68,55.66,43.56
12147,2020-03-11,53.9,52.24,55.82,49.98
12148,2020-03-12,75.47,61.46,76.83,59.91
12149,2020-03-13,57.83,71.31,77.57,55.17
12150,2020-03-16,82.69,57.83,83.56,57.83
12151,2020-03-17,75.91,82.69,84.83,70.37
12152,2020-03-18,76.45,69.37,85.47,69.37
12153,2020-03-19,72.0,80.62,84.26,68.57
12154,2020-03-20,66.04,67.86,69.51,57.42
12155,2020-03-23,61.59,74.08,76.74,60.46
12156,2020-03-24,61.67,58.76,61.88,36.24
12157,2020-03-25,63.95,61.44,68.86,58.03
12158,2020-03-26,61.0,65.67,67.06,57.66
12159,2020-03-27,65.54,64.95,69.1,61.8
12160,2020-03-30,57.08,66.3,67.69,56.6
12161,2020-03-31,53.54,56.69,58.75,50.88
12162,2020-04-01,57.06,57.38,60.59,52.76
12163,2020-04-02,50.91,54.46,57.24,50.45
12164,2020-04-03,46.8,51.11,52.29,46.74
12165,2020-04-06,45.24,44.17,45.73,43.45
12166,2020-04-07,46.7,44.83,47.51,43.51
12167,2020-04-08,43.35,45.9,47.28,42.53
12168,2020-04-09,41.67,43.0,45.73,41.39
12169,2020-04-13,41.17,44.6,45.04,41.17
12170,2020-04-14,37.76,40.24,40.57,37.31
12171,2020-04-15,40.84,39.4,43.23,39.34
12172,2020-04-16,40.11,41.92,43.02,39.87
12173,2020-04-17,38.15,39.5,40.26,37.63
12174,2020-04-20,43.83,40.68,43.83,39.88
12175,2020-04-21,45.41,44.28,47.77,43.77
12176,2020-04-22,41.98,44.91,45.07,41.41
12177,2020-04-23,41.38,41.3,42.47,39.06
12178,2020-04-24,35.93,41.91,42.08,35.6
12179,2020-04-27,33.29,36.29,36.44,32.51
12180,2020-04-28,33.57,33.21,35.39,30.54
12181,2020-04-29,31.23,32.48,33.19,30.71
12182,2020-04-30,34.15,30.99,35.94,30.93
12183,2020-05-01,37.19,38.17,39.57,36.59
12184,2020-05-04,35.97,39.13,40.32,35.53
12185,2020-05-05,33.61,34.82,36.22,31.95
12186,2020-05-06,34.12,32.69,35.69,31.68
12187,2020-05-07,31.44,32.12,32.28,30.37
12188,2020-05-08,27.98,30.14,30.39,27.89
12189,2020-05-11,27.57,28.46,31.46,26.97
12190,2020-05-12,33.04,28.47,33.04,26.0
12191,2020-05-13,35.28,32.74,37.42,30.77
12192,2020-05-14,32.61,35.16,39.28,32.33
12193,2020-05-15,31.89,32.5,35.13,31.04
12194,2020-05-18,29.3,30.71,31.08,28.35
12195,2020-05-19,30.53,28.73,30.74,28.37
12196,2020-05-20,27.99,29.52,29.83,27.83
12197,2020-05-21,29.53,28.97,30.2,27.67
12198,2020-05-22,28.16,31.36,31.55,28.03
12199,2020-05-26,28.01,27.72,28.58,27.18
12200,2020-05-27,27.62,27.62,30.53,25.92
12201,2020-05-28,28.59,27.82,29.89,27.43
12202,2020-05-29,27.51,29.3,30.16,27.29
12203,2020-06-01,28.23,28.94,30.6,28.11
12204,2020-06-02,26.84,28.4,28.52,26.66
12205,2020-06-03,25.66,26.75,26.98,25.04
12206,2020-06-04,25.81,26.23,26.43,24.38
12207,2020-06-05,24.52,24.79,25.09,23.54
12208,2020-06-08,25.81,25.56,25.98,24.65
12209,2020-06-09,27.57,25.93,27.7,25.71
12210,2020-06-10,27.57,26.73,29.01,26.06
12211,2020-06-11,40.79,30.45,42.58,29.49
12212,2020-06-12,36.09,37.68,44.16,34.97
12213,2020-06-15,34.4,44.09,44.44,34.28
12214,2020-06-16,33.67,34.28,37.45,31.73
12215,2020-06-17,33.47,33.28,35.17,32.25
12216,2020-06-18,32.94,33.83,36.25,32.24
12217,2020-06-19,35.12,32.07,35.12,30.4
12218,2020-06-22,31.77,35.22,35.39,31.64
12219,2020-06-23,31.37,31.71,31.71,29.26
12220,2020-06-24,33.84,31.05,37.12,30.95
12221,2020-06-25,32.22,36.59,36.93,31.59
12222,2020-06-26,34.73,33.01,36.25,31.04
12223,2020-06-29,31.78,35.05,36.31,31.78
12224,2020-06-30,30.43,32.54,32.94,29.56
12225,2020-07-01,28.62,30.96,31.76,28.2
12226,2020-07-02,27.68,28.33,28.44,25.9
12227,2020-07-06,27.94,27.76,28.33,24.92
12228,2020-07-07,29.43,28.77,29.63,27.25
12229,2020-07-08,28.08,28.95,30.2,27.24
12230,2020-07-09,29.26,28.18,31.48,26.11
12231,2020-07-10,27.29,30.86,30.91,27.13
12232,2020-07-13,32.19,27.85,32.45,26.87
12233,2020-07-14,29.52,31.14,33.67,29.21
12234,2020-07-15,27.76,29.15,30.09,27.17
12235,2020-07-16,28.0,28.41,29.29,26.98
12236,2020-07-17,25.68,27.15,27.54,25.41
12237,2020-07-20,24.46,26.94,27.08,24.35
12238,2020-07-21,24.84,24.08,25.65,23.61
12239,2020-07-22,24.32,24.56,26.26,24.13
12240,2020-07-23,26.08,23.97,26.95,23.6
12241,2020-07-24,25.84,27.96,28.58,25.53
12242,2020-07-27,24.74,26.6,26.94,24.55
12243,2020-07-28,25.44,24.86,25.85,24.05
12244,2020-07-29,24.1,25.16,25.42,23.73
12245,2020-07-30,24.76,25.04,28.29,24.64
12246,2020-07-31,24.46,24.79,26.41,23.55
12247,2020-08-03,24.28,25.75,26.01,22.17
12248,2020-08-04,23.76,24.01,24.76,22.92
12249,2020-08-05,22.99,23.44,23.61,22.86
12250,2020-08-06,22.65,23.03,24.11,20.97
12251,2020-08-07,22.21,23.45,24.02,22.02
12252,2020-08-10,22.13,22.88,23.52,21.46
12253,2020-08-11,24.03,21.85,24.93,20.28
12254,2020-08-12,22.28,22.82,22.88,21.54
12255,2020-08-13,22.13,22.2,22.92,21.45
12256,2020-08-14,22.05,22.27,23.55,21.79
12257,2020-08-17,21.35,22.52,22.82,21.34
12258,2020-08-18,21.51,21.69,22.55,21.18
12259,2020-08-19,22.54,21.6,22.98,20.99
12260,2020-08-20,22.72,24.1,24.6,22.37
12261,2020-08-21,22.54,22.58,24.47,22.06
12262,2020-08-24,22.37,22.87,23.18,21.25
12263,2020-08-25,22.03,22.16,23.43,21.53
12264,2020-08-26,23.27,22.14,23.27,20.92
12265,2020-08-27,24.47,23.42,27.09,21.44
12266,2020-08-28,22.96,24.59,26.3,22.64
12267,2020-08-31,26.41,23.91,26.5,21.77
12268,2020-09-01,26.12,25.86,26.59,25.02
12269,2020-09-02,26.57,26.01,27.07,25.53
12270,2020-09-03,33.6,26.28,35.94,25.66
12271,2020-09-04,30.75,34.62,38.28,29.5
12272,2020-09-08,31.46,30.61,35.93,30.52
12273,2020-09-09,28.81,31.68,31.78,28.12
12274,2020-09-10,29.71,28.67,30.56,27.59
12275,2020-09-11,26.87,28.63,29.73,26.51
12276,2020-09-14,25.85,25.86,26.79,25.38
12277,2020-09-15,25.59,25.92,26.0,24.92
12278,2020-09-16,26.04,25.31,26.59,24.84
12279,2020-09-17,26.46,28.22,28.92,26.26
12280,2020-09-18,25.83,26.65,28.1,25.28
12281,2020-09-21,27.78,28.04,31.18,27.39
12282,2020-09-22,26.86,28.61,28.78,26.48
12283,2020-09-23,28.58,27.02,29.73,25.19
12284,2020-09-24,28.51,29.54,30.49,27.94
12285,2020-09-25,26.38,28.17,30.43,26.02
12286,2020-09-28,26.19,27.15,27.19,24.9
12287,2020-09-29,26.27,26.81,27.43,25.98
12288,2020-09-30,26.37,26.69,27.12,25.06
12289,2020-10-01,26.7,25.78,27.11,25.33
12290,2020-10-02,27.63,28.87,29.9,26.93
12291,2020-10-05,27.96,29.52,29.69,27.27
12292,2020-10-06,29.48,28.05,30.0,26.01
12293,2020-10-07,28.06,29.26,29.76,27.94
12294,2020-10-08,26.36,27.65,27.99,24.88
12295,2020-10-09,25.0,26.2,26.22,24.03
12296,2020-10-12,25.07,25.65,25.65,24.14
12297,2020-10-13,26.07,25.67,26.93,25.16
12298,2020-10-14,26.4,25.72,27.23,25.53
12299,2020-10-15,26.97,27.1,29.06,26.82
12300,2020-10-16,27.41,27.16,27.46,26.19
12301,2020-10-19,29.18,27.36,29.69,27.04
12302,2020-10-20,29.35,28.81,29.6,28.29
12303,2020-10-21,28.65,29.12,30.55,28.37
12304,2020-10-22,28.11,30.1,30.12,27.68
12305,2020-10-23,27.55,28.47,28.67,27.26
12306,2020-10-26,32.46,29.38,33.68,29.22
12307,2020-10-27,33.35,32.04,33.77,31.85
12308,2020-10-28,40.28,34.69,40.77,34.68
12309,2020-10-29,37.59,38.8,41.16,35.63
12310,2020-10-30,38.02,40.81,41.09,36.5
12311,2020-11-02,37.13,38.57,38.78,36.13
12312,2020-11-03,35.55,36.44,36.44,34.19
12313,2020-11-04,29.57,36.79,36.85,28.03
12314,2020-11-05,27.58,27.56,28.14,26.04
12315,2020-11-06,24.86,27.87,29.44,24.56
12316,2020-11-09,25.75,24.8,25.82,22.41
12317,2020-11-10,24.8,25.36,26.77,24.35
12318,2020-11-11,23.45,25.01,25.12,22.57
12319,2020-11-12,25.35,24.39,27.27,23.53
12320,2020-11-13,23.1,24.94,25.03,22.74
12321,2020-11-16,22.45,23.66,24.08,22.43
12322,2020-11-17,22.71,22.84,24.09,22.34
12323,2020-11-18,23.84,22.86,23.92,21.66
12324,2020-11-19,23.11,23.62,24.52,22.56
12325,2020-11-20,23.7,23.43,23.73,22.13
12326,2020-11-23,22.66,23.66,23.96,22.45
12327,2020-11-24,21.64,22.04,22.48,20.8
12328,2020-11-25,21.25,21.65,22.5,21.13
12329,2020-11-27,20.84,21.52,21.6,19.51
12330,2020-11-30,20.57,22.64,22.89,20.48
12331,2020-12-01,20.77,20.21,20.92,20.0
12332,2020-12-02,21.17,21.0,21.25,20.04
12333,2020-12-03,21.28,21.24,21.88,20.72
12334,2020-12-04,20.79,21.05,21.15,19.97
12335,2020-12-07,21.3,22.04,22.62,21.17
12336,2020-12-08,20.68,21.65,22.25,20.52
12337,2020-12-09,22.27,20.66,22.93,20.1
12338,2020-12-10,22.52,22.12,23.46,21.53
12339,2020-12-11,23.31,22.49,25.14,22.48
12340,2020-12-14,24.72,22.67,24.82,21.95
12341,2020-12-15,22.89,24.0,24.07,22.73
12342,2020-12-16,22.5,22.51,23.67,22.29
12343,2020-12-17,21.93,21.98,22.27,21.52
12344,2020-12-18,21.57,22.15,23.77,21.57
12345,2020-12-21,25.16,24.25,31.46,24.23
12346,2020-12-22,24.23,25.24,25.56,23.53
12347,2020-12-23,23.31,23.49,23.68,22.13
12348,2020-12-24,21.53,22.47,22.83,21.39
12349,2020-12-28,21.7,22.11,22.12,21.15
12350,2020-12-29,23.08,21.61,23.72,20.99
12351,2020-12-30,22.77,22.58,23.15,22.41
12352,2020-12-31,22.75,22.99,23.25,21.24
12353,2021-01-04,26.97,23.04,29.19,22.56
12354,2021-01-05,25.34,26.94,28.6,24.8
12355,2021-01-06,25.07,25.48,26.77,22.14
12356,2021-01-07,22.37,23.67,23.91,22.25
12357,2021-01-08,21.56,22.43,23.34,21.42
12358,2021-01-11,24.08,23.31,24.81,23.23
12359,2021-01-12,23.33,23.49,25.15,22.83
12360,2021-01-13,22.21,23.07,24.18,21.92
12361,2021-01-14,23.25,22.22,23.47,21.66
12362,2021-01-15,24.34,23.52,25.8,23.08
12363,2021-01-19,23.24,23.03,23.56,22.53
12364,2021-01-20,21.58,22.82,22.86,21.37
12365,2021-01-21,21.32,21.34,22.22,21.09
12366,2021-01-22,21.91,22.24,23.73,21.27
12367,2021-01-25,23.19,22.31,26.63,22.2
12368,2021-01-26,23.02,23.91,23.94,22.55
12369,2021-01-27,37.21,23.82,37.21,23.71
12370,2021-01-28,30.21,33.25,36.29,27.39
12371,2021-01-29,33.09,35.16,37.51,29.24
12372,2021-02-01,30.24,31.45,33.96,29.03
12373,2021-02-02,25.56,28.01,28.08,25.31
12374,2021-02-03,22.91,24.59,25.43,22.91
12375,2021-02-04,21.77,23.44,23.44,21.68
12376,2021-02-05,20.87,21.99,22.16,20.86
12377,2021-02-08,21.24,21.89,22.07,21.23
12378,2021-02-09,21.63,21.57,22.26,20.65
12379,2021-02-10,21.99,21.64,23.85,19.69
12380,2021-02-11,21.25,22.09,23.25,21.11
12381,2021-02-12,19.97,21.6,22.45,19.95
12382,2021-02-16,21.46,21.13,22.46,20.88
12383,2021-02-17,21.5,22.02,23.44,21.09
12384,2021-02-18,22.49,21.98,24.23,21.8
12385,2021-02-19,22.05,23.1,23.19,20.84
12386,2021-02-22,23.45,24.46,25.09,21.96
12387,2021-02-23,23.11,22.82,27.01,22.5
12388,2021-02-24,21.34,23.76,25.04,21.31
12389,2021-02-25,28.89,21.73,31.16,21.52
12390,2021-02-26,27.95,28.73,30.82,25.23
12391,2021-03-01,23.35,25.2,25.39,23.17
12392,2021-03-02,24.1,23.58,24.6,22.8
12393,2021-03-03,26.67,22.8,26.79,22.45
12394,2021-03-04,28.57,26.52,31.9,24.93
12395,2021-03-05,24.66,29.48,30.03,24.33
12396,2021-03-08,25.47,27.61,28.39,24.07
12397,2021-03-09,24.03,25.11,25.25,22.9
12398,2021-03-10,22.56,23.76,23.87,22.38
12399,2021-03-11,21.91,22.5,22.5,21.45
12400,2021-03-12,20.69,22.57,22.99,20.63
12401,2021-03-15,20.03,21.84,21.86,19.87
12402,2021-03-16,19.79,20.14,20.31,19.33
12403,2021-03-17,19.23,20.1,20.95,19.18
12404,2021-03-18,21.58,18.95,22.6,18.95
12405,2021-03-19,20.95,21.43,23.17,19.9
12406,2021-03-22,18.88,21.91,22.29,18.87
12407,2021-03-23,20.3,19.46,21.58,18.8
12408,2021-03-24,21.2,20.64,21.49,19.3
12409,2021-03-25,19.81,20.8,23.55,19.81
12410,2021-03-26,18.86,19.32,21.49,18.68
12411,2021-03-29,20.74,20.4,21.6,19.42
12412,2021-03-30,19.61,20.76,21.75,19.47
12413,2021-03-31,19.4,19.8,20.11,18.85
12414,2021-04-01,17.33,18.6,18.64,17.29
12416,2021-04-05,17.91,18.16,18.4,17.35
12417,2021-04-06,18.12,18.07,18.3,17.37
12418,2021-04-07,17.16,17.99,18.17,16.87
12419,2021-04-08,16.95,16.92,17.36,16.55
12420,2021-04-09,16.69,17.05,17.34,16.2
12421,2021-04-12,16.91,17.43,17.91,16.81
12422,2021-04-13,16.65,16.99,17.86,16.43
12423,2021-04-14,16.99,16.71,17.69,15.38
12424,2021-04-15,16.57,16.78,16.92,15.94
12425,2021-04-16,16.25,16.65,16.88,16.05
12426,2021-04-19,17.29,17.04,18.61,16.78
12427,2021-04-20,18.68,17.36,19.7,17.24
12428,2021-04-21,17.5,18.48,19.29,16.91
12429,2021-04-22,18.71,17.28,19.9,16.99
12430,2021-04-23,17.33,18.56,18.78,16.8
12431,2021-04-26,17.64,17.94,18.17,16.87
12432,2021-04-27,17.56,17.62,18.16,16.97
12433,2021-04-28,17.28,17.47,17.84,16.67
12434,2021-04-29,17.61,16.88,18.87,16.77
12435,2021-04-30,18.61,17.67,19.25,17.64
12436,2021-05-03,18.31,18.65,19.12,17.8
12437,2021-05-04,19.48,18.16,21.85,18.11
12438,2021-05-05,19.15,18.84,19.58,17.89
12439,2021-05-06,18.39,18.41,20.6,18.21
12440,2021-05-07,16.69,18.45,18.57,16.68
12441,2021-05-10,19.66,17.34,19.75,17.07
12442,2021-05-11,21.84,21.17,23.73,20.71
12443,2021-05-12,27.59,22.42,28.38,21.66
12444,2021-05-13,23.13,26.03,28.93,22.23
12445,2021-05-14,18.81,21.77,22.1,18.66
12446,2021-05-17,19.72,19.89,21.58,19.67
12447,2021-05-18,21.34,18.89,21.45,18.81
12448,2021-05-19,22.18,22.46,25.96,21.88
12449,2021-05-20,20.67,22.33,23.5,20.19
12450,2021-05-21,20.15,20.42,20.89,19.53
12451,2021-05-24,18.4,20.5,20.51,18.38
12452,2021-05-25,18.84,18.35,19.29,16.87
12453,2021-05-26,17.36,18.37,18.92,17.35
12454,2021-05-27,16.74,18.03,18.17,16.52
12455,2021-05-28,16.76,16.8,16.86,15.9
12456,2021-06-01,17.9,17.24,18.53,15.68
12457,2021-06-02,17.48,17.86,18.31,16.74
12458,2021-06-03,18.04,17.73,19.27,17.45
12459,2021-06-04,16.42,18.09,18.42,16.18
12460,2021-06-07,16.42,17.34,17.35,15.78
12461,2021-06-08,17.07,16.58,17.75,15.15
12462,2021-06-09,17.89,17.18,17.96,15.55
12463,2021-06-10,16.1,18.18,18.29,16.01
12464,2021-06-11,15.65,16.18,16.2,15.15
12465,2021-06-14,16.39,16.04,17.04,15.04
12466,2021-06-15,17.02,16.27,17.35,16.14
12467,2021-06-16,18.15,16.99,19.11,16.42
12468,2021-06-17,17.75,18.49,19.22,16.71
12469,2021-06-18,20.7,16.96,21.04,16.92
12470,2021-06-21,17.89,21.74,21.82,17.81
12471,2021-06-22,16.66,17.91,18.32,15.76
12472,2021-06-23,16.32,16.25,16.84,14.86
12473,2021-06-24,15.97,15.99,16.05,14.19
12474,2021-06-25,15.62,16.04,16.17,15.21
12475,2021-06-28,15.76,16.07,16.46,15.39
12476,2021-06-29,16.02,15.69,16.31,14.1
12477,2021-06-30,15.83,16.18,17.31,15.58
12478,2021-07-01,15.48,15.62,16.01,15.31
12479,2021-07-02,15.07,15.53,15.54,14.25
12480,2021-07-06,16.44,15.77,17.94,15.73
12481,2021-07-07,16.2,16.43,17.64,16.08
12482,2021-07-08,19.0,17.74,21.29,17.74
12483,2021-07-09,16.18,17.88,18.13,16.08
12484,2021-07-12,16.17,16.85,17.52,16.14
12485,2021-07-13,17.12,16.39,17.23,15.94
12486,2021-07-14,16.33,17.34,17.51,15.95
12487,2021-07-15,17.01,16.7,18.09,16.56
12488,2021-07-16,18.45,16.8,18.7,16.03
12489,2021-07-19,22.5,19.61,25.09,19.27
12490,2021-07-20,19.73,20.89,22.97,19.37
12491,2021-07-21,17.91,19.73,19.82,17.81
12492,2021-07-22,17.69,17.59,18.45,17.4
12493,2021-07-23,17.2,16.98,17.48,16.33
12495,2021-07-26,17.58,18.67,19.39,17.53
12496,2021-07-27,19.36,18.62,20.44,18.25
12497,2021-07-28,18.31,19.41,19.62,17.52
12498,2021-07-29,17.7,17.91,18.01,17.19
12499,2021-07-30,18.24,19.69,19.72,17.53
12500,2021-08-02,19.46,18.16,19.87,17.99
12501,2021-08-03,18.04,19.17,20.44,17.7
12502,2021-08-04,17.97,18.23,18.9,17.67
12503,2021-08-05,17.28,17.73,17.84,17.23
12504,2021-08-06,16.15,17.46,17.5,16.14
12505,2021-08-09,16.72,17.12,17.39,16.59
12506,2021-08-10,16.79,16.82,17.05,16.34
12507,2021-08-11,16.06,16.81,17.09,15.87
12508,2021-08-12,15.59,16.33,16.42,15.49
12509,2021-08-13,15.45,15.68,15.72,15.19
12510,2021-08-16,16.12,17.05,17.71,16.02
12511,2021-08-17,17.91,17.31,19.56,16.71
12512,2021-08-18,21.57,17.56,21.64,17.31
12513,2021-08-19,21.67,23.12,24.74,20.37
12514,2021-08-20,18.56,22.74,23.9,18.18
12515,2021-08-23,17.15,18.83,18.95,16.95
12516,2021-08-24,17.22,16.96,17.51,16.94
12517,2021-08-25,16.79,17.42,17.5,16.46
12518,2021-08-26,18.84,17.46,19.27,17.16
12519,2021-08-27,16.39,17.95,18.22,16.11
12520,2021-08-30,16.19,16.77,16.8,15.98
12521,2021-08-31,16.48,15.98,17.07,15.91
12522,2021-09-01,16.11,16.06,16.71,15.68
12523,2021-09-02,16.41,16.27,16.98,15.73
12524,2021-09-03,16.41,16.27,17.06,16.08
12525,2021-09-07,18.14,16.94,18.39,16.89
12526,2021-09-08,17.96,18.97,19.64,17.78
12527,2021-09-09,18.8,19.44,19.54,17.17
12528,2021-09-10,20.95,17.94,21.13,16.99
12529,2021-09-13,19.37,19.64,21.18,18.76
12530,2021-09-14,19.46,19.58,20.47,18.39
12531,2021-09-15,18.18,19.3,20.27,18.01
12532,2021-09-16,18.69,18.41,19.76,17.65
12533,2021-09-17,20.81,18.37,21.51,18.35
12534,2021-09-20,25.71,24.25,28.79,23.9
12535,2021-09-21,24.36,23.41,25.6,21.71
12536,2021-09-22,20.87,22.72,23.4,20.75
12537,2021-09-23,18.63,19.91,20.21,18.42
12538,2021-09-24,17.75,19.33,20.41,17.63
12539,2021-09-27,18.76,17.78,19.32,17.74
12540,2021-09-28,23.25,19.74,24.82,19.71
12541,2021-09-29,22.56,22.07,23.79,21.45
12542,2021-09-30,23.14,21.48,24.71,20.6
12543,2021-10-01,21.15,24.78,24.89,20.64
12544,2021-10-04,22.96,22.9,24.58,21.88
12545,2021-10-05,21.3,22.92,23.17,20.62
12546,2021-10-06,21.0,22.95,24.4,20.99
12547,2021-10-07,19.54,20.54,20.76,19.07
12548,2021-10-08,18.77,19.46,19.94,18.2
12549,2021-10-11,20.0,19.93,20.45,18.11
12550,2021-10-12,19.85,20.62,20.81,18.97
12551,2021-10-13,18.64,20.14,20.23,18.44
12552,2021-10-14,16.86,18.01,18.08,16.8
12553,2021-10-15,16.3,16.64,16.85,15.72
12554,2021-10-18,16.31,17.29,17.93,16.27
12555,2021-10-19,15.7,16.09,16.31,15.57
12556,2021-10-20,15.49,15.82,15.89,15.29
12557,2021-10-21,15.01,16.06,16.11,14.92
12558,2021-10-22,15.43,15.35,16.39,14.84
12559,2021-10-25,15.24,16.14,16.33,15.1
12560,2021-10-26,15.98,15.02,16.71,14.9
12561,2021-10-27,16.98,15.79,17.29,15.54
12562,2021-10-28,16.53,17.06,17.16,16.23
12563,2021-10-29,16.26,17.4,18.06,16.13
12564,2021-11-01,16.41,16.85,17.7,16.32
12565,2021-11-02,16.03,16.54,16.65,15.89
12566,2021-11-03,15.1,16.11,16.39,14.9
12567,2021-11-04,15.44,15.06,16.14,14.73
12568,2021-11-05,16.48,15.59,17.02,14.95
12569,2021-11-08,17.22,17.23,17.69,16.44
12570,2021-11-09,17.78,17.43,18.57,17.21
12571,2021-11-10,18.73,17.74,19.9,17.22
12572,2021-11-11,17.66,18.34,18.39,17.27
12573,2021-11-12,16.29,17.49,17.69,16.15
12574,2021-11-15,16.49,17.03,17.46,16.49
12575,2021-11-16,16.37,16.86,17.08,16.03
12576,2021-11-17,17.11,16.36,17.19,16.28
12577,2021-11-18,17.59,16.81,18.15,16.38
12578,2021-11-19,17.91,17.36,19.01,17.23
12579,2021-11-22,19.17,18.2,19.59,17.35
12580,2021-11-23,19.38,20.24,20.91,19.03
12581,2021-11-24,18.58,19.17,20.96,18.52
12582,2021-11-26,28.62,26.62,28.99,23.88
12583,2021-11-29,22.96,25.31,25.69,21.71
12584,2021-11-30,27.19,26.23,28.56,23.71
12585,2021-12-01,31.12,24.92,32.61,22.38
12586,2021-12-02,27.95,29.44,30.68,27.15
12587,2021-12-03,30.67,26.95,35.32,25.89
12588,2021-12-06,27.18,28.99,30.82,26.75
12589,2021-12-07,21.89,24.58,24.69,21.58
12590,2021-12-08,19.9,21.74,23.11,19.85
12591,2021-12-09,21.58,20.31,22.12,19.94
12592,2021-12-10,18.69,21.27,21.3,18.69
12593,2021-12-13,20.31,19.29,21.18,18.96
12594,2021-12-14,21.89,19.67,23.0,19.67
12595,2021-12-15,19.29,21.6,23.47,19.02
12596,2021-12-16,20.57,18.56,22.13,18.19
12597,2021-12-17,21.57,20.7,23.26,20.49
12598,2021-12-20,22.87,25.89,27.39,22.85
12599,2021-12-21,21.01,22.28,22.68,20.9
12600,2021-12-22,18.63,21.04,21.36,18.59
12601,2021-12-23,17.96,18.81,18.93,17.62
12603,2021-12-27,17.68,19.37,19.41,17.55
12604,2021-12-28,17.54,17.78,18.47,17.51
12605,2021-12-29,16.95,17.63,18.0,16.71
12606,2021-12-30,17.33,17.3,17.79,16.62
12607,2021-12-31,17.22,17.63,18.27,16.99
12608,2022-01-03,16.6,17.6,18.54,16.56
12609,2022-01-04,16.91,16.57,17.81,16.34
12610,2022-01-05,19.73,17.07,20.17,16.58
12611,2022-01-06,19.61,20.29,21.06,19.08
12612,2022-01-07,18.76,19.85,20.8,18.57
12613,2022-01-10,19.4,19.58,23.33,19.29
12614,2022-01-11,18.41,19.62,21.0,18.2
12615,2022-01-12,17.62,18.17,18.69,17.36
12616,2022-01-13,20.31,18.06,20.61,17.45
12617,2022-01-14,19.19,20.11,22.07,19.05
12618,2022-01-18,22.79,21.18,23.2,21.18
12619,2022-01-19,23.85,23.12,23.99,21.85
12620,2022-01-20,25.59,23.46,25.89,21.68
12621,2022-01-21,28.85,25.38,29.79,25.31
12622,2022-01-24,29.9,28.2,38.94,28.02
12623,2022-01-25,31.16,32.29,35.85,29.13
12624,2022-01-26,31.96,29.35,33.04,26.9
12625,2022-01-27,30.49,32.19,33.0,28.42
12626,2022-01-28,27.66,30.27,32.82,27.28
12627,2022-01-31,24.83,28.36,29.41,24.71
12628,2022-02-01,21.96,24.57,25.33,21.96
12629,2022-02-02,22.09,21.56,22.73,20.46
12630,2022-02-03,24.35,22.63,25.81,22.3
12631,2022-02-04,23.22,23.77,26.26,22.07
12632,2022-02-07,22.86,24.09,24.82,22.02
12633,2022-02-08,21.44,23.09,23.48,21.32
12634,2022-02-09,19.96,21.27,21.3,19.93
12635,2022-02-10,23.91,20.37,24.77,20.18
12636,2022-02-11,27.36,24.39,30.99,23.33
12637,2022-02-14,28.33,29.17,32.04,28.33
12638,2022-02-15,25.7,28.09,28.09,25.33
12639,2022-02-16,24.29,25.19,27.09,23.88
12640,2022-02-17,28.11,24.83,28.37,24.76
